id_oglasa,naslov,tip_nepremicnine,stevilo_sob_opis,stevilo_sob,cena,valuta,m2,leto_gradnje,nadstropje,opis_kratek,opis_poln,regija,upravna_enota,obcina,naselje,url_oglasa
7409008,"TUSKANAC, ŠESTINSKI VRH",Stanovanje,1-sobno,1.0,800.0,EUR,57.0,,,"57 m2, 1-sobno, oddamo. Cena: 800,00 EUR/mes","Zagreb, Šestinski vrh – dvosobno stanovanje s skupno površino 57 m², ki se nahaja v pritličju manjše stanovanjske stavbe, z neposrednim dostopom do urejenega zasebnega vrta.Stanovanje obsega kuhinjo z jedilnico, dnevno sobo, eno spalnico in kopalnico. Je popolnoma opremljeno in opremljeno s sistemom pametnega doma, ki omogoča enostavno upravljanje in izboljšano varnost preko pametnega telefona. Zahvaljujoč severni, vzhodni in zahodni orientaciji je prostor udoben in prijeten za bivanje skozi ves dan.Stanovanju pripada tudi praktična shramba in dve zavarovani parkirni mesti.Lokacija na Šestinskem vrhu ponuja mirno okolje in bližino narave, hkrati pa omogoča hiter in enostaven dostop do javnega prevoza, centra mesta in vseh bistvenih dobrin za vsakodnevno življenje.Za več informacij nas prosimo kontaktirajte.... Več na eurovilla.hr, ID: 394614",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-sestinski-vrh-stanovanje_7409008/
7364953,"TUSKANAC, TUŠKANAC",Stanovanje,2-sobno,2.0,1300.0,EUR,85.0,,,"85 m2, 2-sobno, oddamo. Cena: 1.300,00 EUR/mes","Na enem najprestižnejših naslovov v Zagrebu, v srcu Tuškanca, ponujamo stanovanje za dolgoročni najem. Stanovanje se nahaja v prvem nadstropju in obsega 85 m2. Sestavljeno je iz predsobe, shrambe/pralnice, prostorne dnevne sobe, povezane s kuhinjo z jedilnico, dveh udobnih spalnic in dveh moderno opremljenih kopalnic. Dodatno vrednost nepremičnini daje prostorna garaža, neprecenljiva ugodnost v urbanem okolju, ki zagotavlja varno parkirno mesto. Poleg tega ima stanovanje praktično shrambo, idealno za dodaten prostor za shranjevanje. Ta lokacija je popoln kraj za tiste, ki cenijo mir, tišino in zeleno okolico, a se ne želijo odpovedati urbanim prednostim. To trisobno stanovanje v Tuškancu je idealen dom za posameznike ali pare z otroki, ki iščejo vrhunsko namestitev. Ne zamudite priložnosti, da doživite življenje v enem najbolj zaželenih delov mesta. Kontaktirajte nas za več informacij in dogovorite si ogled te izjemne nepremičnine.... Več na eurovilla.hr, ID: 913827",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-tuskanac-stanovanje_7364953/
7367554,"TUSKANAC, TUŠKANAC",Stanovanje,2-sobno,2.0,1200.0,EUR,85.0,,,"85 m2, 2-sobno, oddamo. Cena: 1.200,00 EUR/mes","Tuškanac, Rokov perivoj, lepo popolnoma opremljeno dvosobno stanovanje velikosti 85 m2 v 1. nadstropju vzdrževane rezidence. Sestoji iz predsobe, odprtega dnevnega prostora z jedilnico in opremljeno kuhinjo, spalnice s kaminom, kopalnice s tušem in manjše sobe, idealne za pisarno. Plinsko ogrevanje, klimatizirano.Možnost parkiranja na dvorišču in uporabe skupnega vrta.Privlačna lokacija v mirni ulici, polni zelenja, obdana s parkom in gozdom Tuškanac ter blizu centra.Ostale informacije na zahtevo.... Več na eurovilla.hr, ID: 707712",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-tuskanac-stanovanje_7367554/
7372213,"TUSKANAC, TUŠKANAC",Stanovanje,2-sobno,2.0,2400.0,EUR,150.0,,,"150 m2, 2-sobno, oddamo. Cena: 2.400,00 EUR/mes","Stanovanjska lokacija, Nazorova (Tuškanac), 500m ali 5 minut lahke hoje do Britanskega trga. Čudovito prostorno trisobno stanovanje velikosti 130 m2 z dostopom do terase in vrta. Nahaja se v čudoviti vili s skupno 3 stanovanji.Lepo urejeno in opremljeno. Klimatizirani vsi prostori, video nadzor, alarm, plinska centralna kurjava, zunanje stavbno pohištvo les aluminij z električnimi roletami.Sestoji iz prostornega predprostora, jedilnice, dnevne sobe, kuhinje, shrambe, stranišča za goste, garderobe, glavne spalnice z lastno kopalnico, druge spalnice in še ene kopalnice. Stanovanju pripada eno parkirno mesto na dvorišču. Ostale informacije na zahtevo.... Več na eurovilla.hr, ID: 578316",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-tuskanac-stanovanje_7372213/
6687688,"TUSKANAC, TUŠKANAC",Stanovanje,3-sobno,3.0,4000.0,EUR,150.0,,,"150 m2, 3-sobno, ""penthouse"", oddamo. Cena: 4.000,00 EUR/mes","Tuskanac, luksuzno trisobno stanovanje, zaprta površina 131m2, s terasami, vrtom in parkirnim mestom skupaj neto 150m2. V pritličju novozgrajene (2019) urbane vile s 5 stanovanji.Velika dnevna soba s kuhinjo in jedilnico (kamin), otroška spalnica z 2 spalnicama in kopalnico (tuš), glavna spalnica z garderobo in kopalnico (tuš in kad), 2 veliki pokriti terasi in vrt.Orientacija vzhod zahod. Aluminijasto in leseno zunanje stavbno pohištvo z električnimi roletami, termo-ventilirana fasada, klimatska naprava, kamin, plinsko centralno ogrevanje, opremljena kuhinja, alarm, mehčalec vode. Ima shrambo v kleti.Odlična lokacija v bližini parka, šole, vrtca, samo 15 minut lahke hoje do Dežmanovega prehoda in Ilice.Ostale informacije na zahtevo.... Več na eurovilla.hr, ID: 755008",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-tuskanac-stanovanje_6687688/
6799743,"TUSKANAC, TUŠKANAC",Stanovanje,3-sobno,3.0,4500.0,EUR,151.0,,,"151 m2, 3-sobno, ""penthouse"", oddamo. Cena: 4.500,00 EUR/mes","Tuskanac, čudovita novozgrajena družinska vila s 3 apartmaji, na dominantni parceli, obdani s čudovitimi družinskimi vilami. Nahaja se tik ob parku Tuskanac, le 1 km od Ilice, 100 m od osnovne šole in v neposredni bližini parkov, trgovin, kavarn in drugih vsebin.Najvišja kakovost gradnje. STO fasada 20 cm mineralna kocka, SCHUCO stavbno pohištvo s trojno zasteklitvijo, steklene ograje iz nerjavečega jekla, stropno ali stensko hlajenje in ogrevanje, parket, keramika in sanitarna oprema po izbiri. Dvigalo.Zaprt prostor 112 m2 s teraso 50 m2, garažo 21 m2 in parkirnim mestom 14 m2. Skupno izračunano 151 m2.Za več informacij smo vam na voljo.... Več na eurovilla.hr, ID: 416218",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-tuskanac-stanovanje_6799743/
7285987,"TUSKANAC, TUŠKANAC",Stanovanje,5 in večsobno,,7500.0,EUR,300.0,,,"300 m2, 5 in večsobno, oddamo. Cena: 7.500,00 EUR/mes","Tuskanac, novogradnja, luksuzno urejeno dupleks stanovanje 300m2. Zgornje nadstropje: predprostor z veliko vgradno omaro, kuhinja, ogromna dnevna soba s kaminom in jedilnico, prostorna vzhodno obrnjena terasa, delovna soba, stranisce za goste, glavna spalnica z ogromno kopalnico (kad) in garderobno omaro. Spodnja etaza: vhod iz garaze, 3 spalnice, 3 kopalnice, druga dnevna soba in cajna kuhinja. Garaza za 1 avto in 3 parkirna mesta. Klima, alarm, protivlomni alarm, plinsko ogrevanje, visina stropa 310cm, alu stavbno pohistvo, roloji in blatna kopel... Stanovanje je lahko popolnoma prazno ali opremljeno. Druge informacije na zahtevo.... Več na eurovilla.hr, ID: 869982",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-tuskanac-stanovanje_7285987/
7241818,"TUSKANAC, TUŠKANAC, GORNJI GRAD - MEDVEŠČA",Stanovanje,1-sobno,1.0,700.0,EUR,65.0,,,"65 m2, 1-sobno, oddamo. Cena: 700,00 EUR/mes",,Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-tuskanac-gornji-grad-medvesca-stanovanje_7241818/
7373563,"TUSKANAC, ZELENGAJ",Stanovanje,3-sobno,3.0,2300.0,EUR,118.0,,,"118 m2, 3-sobno, ""penthouse"", oddamo. Cena: 2.300,00 EUR/mes","Zelengaj, trisobno stanovanje s skupno tlorisno površino 118 m2 v 2. nadstropju kakovostno grajenega, novejšega objekta brez dvigala.Obsega predprostor, prostorno dnevno sobo, kuhinjo in jedilnico z odprto zasnovo z izhodom na teraso, tri spalnice, od katerih imata dve kopalnici. Stanovanju pripadata dve parkirni mesti v garaži in shramba.Idealna razporeditev prostorov, klimatska naprava, centralno ogrevanje na plin...Nahaja se v neposredni bližini vseh potrebnih objektov (šola, vrtec, trgovina, restavracije, bari, šport...) na odlični lokaciji z odličnimi prometnimi povezavami - obdano z stanovanjskimi objekti.Vse ostale informacije na zahtevo.... Več na eurovilla.hr, ID: 524433",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-zelengaj-stanovanje_7373563/
6687440,"TUSKANAC, ZELENGAJ",Stanovanje,3-sobno,3.0,2300.0,EUR,145.0,,,"145 m2, 3-sobno, ""penthouse"", oddamo. Cena: 2.300,00 EUR/mes","Čudovit, popolnoma opremljen penthouse za najem v urbani vili na Zelengaju.Stanovanje se razprostira po celotnem nadstropju in obsega velik odprt prostor (dnevna soba, jedilnica in kuhinja) ter tri spalnice z dvema kopalnicama. V pritličju je dvojna garaža za dva avtomobila.Lokacija je izjemno mirna, polna zelenja.Več informacij na zahtevo... Več na eurovilla.hr, ID: 416074",Mesto Zagreb,VSE,Zagreb-mesto,Tuskanac,https://www.nepremicnine.net/oglasi-oddaja/tuskanac-zelengaj-stanovanje_6687440/
7086571,UMAG,Stanovanje,2-sobno,2.0,800.0,EUR,45.0,2018,1/2,"45 m2, 2-sobno, zgrajeno l. 2018, 1/2 nad., 45 m2, 2-sobno, l. 2018, 1/2 nad. V sklopu kompleksa Garden Palace Umag odda...","Na izjemni lokaciji, v prvi vrsti do morja v prestižnem letovišču, se oddaja dvosobni apartma. Letovišče ponuja urejeno okolje, zasebnost in dostop do skupnega bazena. Stanovanje je v bližini mestne promenade, vse mestne storitve so dosegljive peš.
Moderno opremljen apartma obsega spalnico, kopalnico, dnevno sobo z jedilnico in kuhinjo.
Dnevna soba vključuje sedežno garnituro, fotelj, klubsko mizico, TV z ravnim zaslonom in pisalno mizo s stolom. Kavč se lahko raztegne v dodatno ležišče. Dnevna soba je prostorsko povezana z jedilnico in kuhinjo. Kuhinja je okrašena z lesom in sijočimi belimi površinami ter je opremljena z vsemi potrebnimi pripomočki. Vključuje vgradno in mikrovalovno pečico, pomivalni stroj in aparat za kavo. Kopalnica ima tuš kabino in atraktivne keramične ploščice. Spalnica ima zakonsko posteljo.
V apartmaju je na voljo tudi WI-FI internet povezava. V vsaki sobi so nameščene klimatske naprave. Na voljo je tudi eno pokrito parkirno mesto v podzemni garaži.
V ceno je vključeno čiščenje na vsakih 14 dni. Apartma se oddaja za izven sezonski mesečni, po dogovoru je pa možen tudi tedenski ali večtedenski najem. Sezonski najem prav tako po dogovoru.
Kontakt: WhatsApp, SMS, Telefon, E-pošta
+386 41 947 878 (damatteogardenpalace@outlook.com)",Istrska,VSE,Umag,Umag,https://www.nepremicnine.net/oglasi-oddaja/umag-stanovanje_7086571/
7305436,UMAG,Stanovanje,2-sobno,2.0,1300.0,EUR,70.0,,,"70 m2, 2-sobno, oddamo. Cena: 1.300,00 EUR/mes","Objekt Apartments MiraSol se nahaja v Umagu, 1,5 km od plaže Kanegra in 5 km od centra Umaga. Vsem gostom so na voljo vrt in oprema za žar na zunanjem delu objekta. Vse stanovanjske enote so opremljene z velikimi SMART televizorji, brezplačnim WiFi internetom, mikrovalovnimi pečicami, pralnimi stroji in pomivalnimi stroji. Minimalno bivanje v primeru kratkoročnega najema je 5 dni. Za poizvedbe o cenah in razpoložljivosti nas prosimo kontaktirajte.",Istrska,VSE,Umag,Umag,https://www.nepremicnine.net/oglasi-oddaja/umag-stanovanje_7305436/
7352388,UMAG,Stanovanje,2-sobno,2.0,1500.0,EUR,84.0,2025,,"84 m2, 2-sobno, novogradnja - zgr. l. 2025, oddamo. Cena: 1.500,00 EUR/mes","UMAG, okolica Oddamo moderno, luksuzno opremljeno dvosobno stanovanje za dolgoročni najem na mirni, lepi in privlačni lokaciji. Stanovanje se nahaja le 700 metrov od morja in urejenih plaž, 5 km od centra Umaga in 8 km od slovenske meje. Stanovanje se nahaja v prvem nadstropju manjše stanovanjske stavbe in je sestavljeno iz dnevne sobe z odprto kuhinjo in jedilnico, dveh spalnic, kopalnice in utility. Dnevna soba se odpira na prostorno pokrito teraso velikosti 17,10 m2. Stanovanju pripada tudi velika shramba v kleti stavbe velikosti 6 m2 in eno pokrito parkirno mesto. Stanovanje ima električno talno ogrevanje, invertersko klimatsko napravo v vsaki sobi posebej, hitri dostop do interneta in se oddaja popolnoma opremljeno in opremljeno. Najemnina za stanovanje z DDV znaša 1500 evrov/mesec. Komunalne storitve niso vključene v navedeno najemnino stanovanja, temveč se plačujejo posebej v fiksnem znesku 200 evrov/mesec. Značilnosti nepremičnine: - Luksuzna in moderna novogradnja - Talno ogrevanje - Klimatska naprava v vsaki sobi posebej - Parkirno mesto - Shramba - Popolnoma moderno opremljeno - Blizu morja, centra mesta, teniškega in golf kompleksa - Mirna soseska Spoštovani klienti, provizija agencije za najemnika znaša enomesečno najemnino in se plača ob sklenitvi najemne pogodbe. OPOMBA: Ne odgovarjamo za morebitne napake v opisih nepremičnin, vendar želimo biti čim bolj natančni in točni. KODA AGENCIJE: 1539 ID CODE: 1539 Mia Glad Voditelj ureda Mob: 091 784 8083 Tel: +385 91 784 80 83 E-mail: office@artliving-realestate.hr www.artliving-realestate.hr",Istrska,VSE,Umag,Umag,https://www.nepremicnine.net/oglasi-oddaja/umag-stanovanje_7352388/
7369784,UMAG,Stanovanje,3-sobno,3.0,9588.0,EUR,88.61,2008,1/1,"88,61 m2, 3-sobno, zgrajeno l. 2008, 1/1 nad., oddamo. Cena: 9.588,00 EUR/l.","Posredujemo pri celoletni oddaji prostornega 3-sobnega stanovanja v bližini morja v Bašaniji! Možnost najema za 3 mesece ali 6mesecev. Predstavljamo vam izjemno priložnost za najem prostornega 3-sobnega stanovanja, ki se nahaja v dvostanovanjski hiši na prvovrstni lokaciji v Bašaniji. Stanovanje je bilo zgrajeno leta 2008 in ponuja prijetno bivanje na mirni lokaciji, neposredno ob morju (200m). S svojo severozahodno orientacijo zagotavlja prijeten pogled na sončne zahode. Stanovanje ima skupne površine 88,612m2, od tega 66,65m2 bivalne in skupno 21,96m2 terase in dveh balkonov. Stanovanje obsega dnevno-bivalni prostor z kuhinjsko nišo ter z izhodom na teraso, dve spalnici ter prostorno kopalnico ter dva dodatna balkona in še ena zunanja terasa pred vhodom. Stanovanju pripada tudi eno parkirno mesto pred objektom.
Stanovanje je opremljeno, pripravljeno na takojšni najem ter nudi vse kar si najemnik lahko zaželi za popoln odih na morju. Ogrevanje in hlajenje stanovanja je zagotovljeno z inverterskimi klimatskimi napravami.. Glavne značilnosti 1.Velikost;  66,65 m²bivalne, 21,96m2 terase in balkonov, skupno 88,61m2;
2.Število spalnic: 2 spalnici in dnevno bivalni prostor;
3. Stanovanje se nahaja v prvem nadstropju;
4. Lokacija: Mirno naselje Bašanija, stanovanje odaljeno zgolj 200m od plaže;
5. Pokrito parkirišče Prednosti lokacije Bašanija in Istra je znana po svoji bližini morja in čudovitih razgledih, kar omogoča prijetno in sproščujoče bivanje. Lokacija je primerna tako za manjše in večje družine kot tudi za starejše pare, upokojence ter poslovneže, ki iščejo mirno okolje z neposrednim dostopom do obale. Ne zamudite te edinstvene priložnosti za celoletni najem stanovanja, ki združuje sodobno udobje, odlične lokacijske prednosti. Za več informacij ali za dogovor o ogledu nas kontaktirajte.
Na voljo sta dve enaki stanovanji, eno je na voljo s 1.5.2026, drugo pa s  1.7.2026.
Možnost najema za 3 mesece: Cena 1.800€/mesec (julij, avgust, september) + stroški
Najem za 6 mesecev: 6.000€ + stroški
Celoletni najem : 9.588€ + stroški
Pogoj najemodajalca za sklenitev posla:
-  Minimalna doba najema 3 mesecev,
-  Znesek varščina znaša: 1.598 EUR,
-  Najemnik prevzame v plačilo del dodatnih storitev, tj. sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prenosu naročnin, pripravo in hrambo slikovnega gradiva, skladno s cenikom, navedenim v splošnih pogojih poslovanja nepremičninske družbe tako, da najemnik pri oglaševani najemnini in trajanju najema plača enkratni znesek za dodatne storitve 799 EUR plus 22 % DDV, skupaj 974,78. EUR
DDV se obračuna samo na dodatne storitve, ne pa tudi na najemnino!",Istrska,VSE,Umag,Umag,https://www.nepremicnine.net/oglasi-oddaja/umag-stanovanje_7369784/
7303509,UMAG,Stanovanje,3-sobno,3.0,799.0,EUR,88.61,2008,1/1,"88,61 m2, 3-sobno, zgrajeno l. 2008, 1/1 nad., oddamo. Cena: 799,00 EUR/mes","Posredujemo pri celoletni oddaji prostornega 3-sobnega stanovanja v bližini morja v Bašaniji! Možnost najema za 3 mesece ali 6mesecev. Predstavljamo vam izjemno priložnost za najem prostornega 3-sobnega stanovanja, ki se nahaja v dvostanovanjski hiši na prvovrstni lokaciji v Bašaniji. Stanovanje je bilo zgrajeno leta 2008 in ponuja prijetno bivanje na mirni lokaciji, neposredno ob morju (200m). S svojo severozahodno orientacijo zagotavlja prijeten pogled na sončne zahode. Stanovanje ima skupne površine 88,612m2, od tega 66,65m2 bivalne in skupno 21,96m2 terase in dveh balkonov. Stanovanje obsega dnevno-bivalni prostor z kuhinjsko nišo ter z izhodom na teraso, dve spalnici ter prostorno kopalnico ter dva dodatna balkona in še ena zunanja terasa pred vhodom. Stanovanju pripada tudi eno parkirno mesto pred objektom.
Stanovanje je opremljeno, pripravljeno na takojšni najem ter nudi vse kar si najemnik lahko zaželi za popoln odih na morju. Ogrevanje in hlajenje stanovanja je zagotovljeno z inverterskimi klimatskimi napravami.. Glavne značilnosti 1.Velikost;  66,65 m²bivalne, 21,96m2 terase in balkonov, skupno 88,61m2;
2.Število spalnic: 2 spalnici in dnevno bivalni prostor;
3. Stanovanje se nahaja v prvem nadstropju;
4. Lokacija: Mirno naselje Bašanija, stanovanje odaljeno zgolj 200m od plaže;
5. Pokrito parkirišče Prednosti lokacije Bašanija in Istra je znana po svoji bližini morja in čudovitih razgledih, kar omogoča prijetno in sproščujoče bivanje. Lokacija je primerna tako za manjše in večje družine kot tudi za starejše pare, upokojence ter poslovneže, ki iščejo mirno okolje z neposrednim dostopom do obale. Ne zamudite te edinstvene priložnosti za celoletni najem stanovanja, ki združuje sodobno udobje, odlične lokacijske prednosti. Za več informacij ali za dogovor o ogledu nas kontaktirajte.
Na voljo sta dve enaki stanovanji, eno je na voljo s 1.5.2026, drugo pa s  1.7.2026.
Možnost najema za 3 mesece: Cena 1.800€/mesec (julij, avgust, september) + stroški
Najem za 6 mesecev: 6.000€ + stroški
Celoletni najem : 9.588€ + stroški
Pogoj najemodajalca za sklenitev posla:
-  Minimalna doba najema 3 mesecev,
-  Znesek varščina znaša: 1.598 EUR,
-  Najemnik prevzame v plačilo del dodatnih storitev, tj. sestave najemne pogodbe, kar vključuje naslednja dejanja posrednika: izvedbo primopredaje nepremičnine in sestavo zapisnika, sodelovanje pri prenosu naročnin, pripravo in hrambo slikovnega gradiva, skladno s cenikom, navedenim v splošnih pogojih poslovanja nepremičninske družbe tako, da najemnik pri oglaševani najemnini in trajanju najema plača enkratni znesek za dodatne storitve 799 EUR plus 22 % DDV, skupaj 974,78. EUR
DDV se obračuna samo na dodatne storitve, ne pa tudi na najemnino!",Istrska,VSE,Umag,Umag,https://www.nepremicnine.net/oglasi-oddaja/umag-stanovanje_7303509/
7371807,"UMAG, 200 M DO MORJA, 500 CENTRA",Stanovanje,1-sobno,1.0,1000.0,EUR,53.0,2020,1/2,"53 m2, 1-sobno, zgrajeno l. 2020, 1/2 nad., oddamo. Cena: 1.000,00 EUR/mes","Zelo lepo opremljeno enosobno stanovanje, ki se nahaja blizu morja in centra mesta Umag. Najbližja plaža je oddaljena le 0,3 km. Parkiranje pred zgradbo. Stanovanje je na voljo za dolgoročni najem od 01.07.2026. Nepremicnine.net(C).",Istrska,VSE,Umag,Umag,https://www.nepremicnine.net/oglasi-oddaja/umag-200-m-do-morja-500-centra-stanovanje_7371807/
